 

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
BIV;198211;19821117;13;30;10
BIV;198212;19821217;38;53;29
BIV;198301;19830115;50;125;78
BIV;198302;19830203;8;121;110
BIV;198303;19830316;23;110;100
BIV;198304;19830411;30;112;65
BIV;198305;19830522;39;55;10
BIV;198306;-;0;0;0
BIV;198307;-;0;0;0
BIV;198308;-;0;0;0
BIV;198309;19830911;9;9;0
BIV;198310;19831016;12;12;1
BIV;198311;19831128;15;22;2
BIV;198312;19831221;24;59;39
BIV;198401;19840124;20;78;60
BIV;198402;19840208;38;120;102
BIV;198403;19840325;35;128;108
BIV;198404;19840402;29;127;101
BIV;198405;19840519;4;58;9
BIV;198406;-;0;0;0
BIV;198407;-;0;0;0
BIV;198408;-;0;0;0
BIV;198409;19840905;37;37;6
BIV;198410;19841001;8;11;1
BIV;198411;19841116;41;41;11
BIV;198412;19841218;40;45;24
BIV;198501;19850115;26;80;57
BIV;198502;19850215;3;85;67
BIV;198503;19850327;20;112;92
BIV;198504;19850409;36;104;72
BIV;198505;19850507;5;35;6
BIV;198506;-;0;0;0
BIV;198507;-;0;0;0
BIV;198508;19850826;3;4;0
BIV;198509;19850915;8;8;0
BIV;198510;-;0;0;0
BIV;198511;19851112;26;45;22
BIV;198512;19851228;18;45;31
BIV;198601;19860131;65;98;70

stn;time;hti000yx;hns000y0;hto000y0
BIV;1975;19750318;800;50
BIV;1976;19760423;454;19
BIV;1977;19770111;638;31
BIV;1978;19781017;604;30
BIV;1979;19790921;779;34
BIV;1980;19801024;494;39
BIV;1981;19811026;719;36
BIV;1982;19820129;467;38
BIV;1983;19830115;569;34
BIV;1984;19841116;631;35
BIV;1985;19850409;521;29
BIV;1986;19860131;743;31

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7MA;197501;19750117;40;147;93
SLF7MA;197502;19750212;22;145;118
SLF7MA;197503;19750318;76;206;144
SLF7MA;197504;19750404;72;285;197
SLF7MA;197505;19750506;12;120;65
SLF7MA;197506;-;-;-;-
SLF7MA;197507;-;-;-;-
SLF7MA;197508;-;-;-;-
SLF7MA;197509;-;-;-;-
SLF7MA;197510;-;-;-;-
SLF7MA;197511;19751130;50;70;25
SLF7MA;197512;19751216;18;102;63
SLF7MA;197601;19760130;11;57;47
SLF7MA;197602;19760217;14;74;62
SLF7MA;197603;19760305;9;50;40
SLF7MA;197604;19760423;41;51;8
SLF7MA;197605;-;-;-;-
SLF7MA;197606;-;-;-;-
SLF7MA;197607;-;-;-;-
SLF7MA;197608;-;-;-;-
SLF7MA;197609;-;-;-;-
SLF7MA;197610;19761015;11;11;1
SLF7MA;197611;19761111;28;67;35
SLF7MA;197612;19761201;21;76;69
SLF7MA;197701;19770111;81;215;147
SLF7MA;197702;19770220;58;244;170
SLF7MA;197703;19770328;56;208;163
SLF7MA;197704;19770404;18;174;145
SLF7MA;197705;19770513;5;88;33
SLF7MA;197706;-;-;-;-
SLF7MA;197707;-;-;-;-
SLF7MA;197708;-;-;-;-
SLF7MA;197709;-;-;-;-
SLF7MA;197710;-;-;-;-
SLF7MA;197711;19771121;31;39;9
SLF7MA;197712;19771208;24;56;33
SLF7MA;197801;19780111;85;169;96
SLF7MA;197802;19780210;36;185;146
SLF7MA;197803;19780316;40;170;147
SLF7MA;197804;19780411;38;178;142
SLF7MA;197805;19780505;4;132;36
SLF7MA;197806;-;-;-;-
SLF7MA;197807;-;-;-;-
SLF7MA;197808;-;-;-;-
SLF7MA;197809;-;-;-;-
SLF7MA;197810;19781017;30;30;3
SLF7MA;197811;19781125;8;12;2
SLF7MA;197812;19781229;30;69;25
SLF7MA;197901;19790127;65;148;68
SLF7MA;197902;19790211;28;141;123
SLF7MA;197903;19790320;78;232;155
SLF7MA;197904;19790424;28;178;151
SLF7MA;197905;19790502;7;116;51
SLF7MA;197906;-;-;-;-
SLF7MA;197907;-;-;-;-
SLF7MA;197908;-;-;-;-
SLF7MA;197909;-;-;-;-
SLF7MA;197910;-;-;-;-
SLF7MA;197911;19791115;34;68;32
SLF7MA;197912;19791222;59;114;47
SLF7MA;198001;19800122;42;140;100
SLF7MA;198002;19800203;4;136;105
SLF7MA;198003;19800322;15;120;98
SLF7MA;198004;19800422;2;99;66
SLF7MA;198005;19800508;8;25;3
SLF7MA;198006;-;-;-;-
SLF7MA;198007;-;-;-;-
SLF7MA;198008;-;-;-;-
SLF7MA;198009;-;-;-;-
SLF7MA;198010;-;-;-;-
SLF7MA;198011;19801127;14;45;26
SLF7MA;198012;19801215;7;48;42
SLF7MA;198101;19810119;18;73;57
SLF7MA;198102;19810221;6;68;64
SLF7MA;198103;19810315;26;103;71
SLF7MA;198104;19810426;21;63;21
SLF7MA;198105;19810526;35;35;3
SLF7MA;198106;-;-;-;-
SLF7MA;198107;-;-;-;-
SLF7MA;198108;-;-;-;-
SLF7MA;198109;-;-;-;-
SLF7MA;198110;19811026;67;75;14
SLF7MA;198111;19811129;15;48;34
SLF7MA;198112;19811231;34;138;73
SLF7MA;198201;19820129;37;165;126
SLF7MA;198202;19820222;20;138;130
SLF7MA;198203;19820317;33;171;144
SLF7MA;198204;19820429;1;148;81
SLF7MA;198205;19820508;32;65;15
SLF7MA;198206;-;-;-;-
SLF7MA;198207;-;-;-;-
SLF7MA;198208;-;-;-;-
SLF7MA;198209;-;-;-;-
SLF7MA;198210;19821006;15;17;2
SLF7MA;198211;19821126;15;48;15
SLF7MA;198212;19821217;49;118;77
SLF7MA;198301;19830115;58;142;102
SLF7MA;198302;19830205;12;127;117
SLF7MA;198303;19830315;43;141;110
SLF7MA;198304;19830426;34;127;94
SLF7MA;198305;19830510;18;78;32
SLF7MA;198306;-;-;-;-
SLF7MA;198307;-;-;-;-
SLF7MA;198308;-;-;-;-
SLF7MA;198309;-;-;-;-
SLF7MA;198310;19831006;3;3;0
SLF7MA;198311;19831127;16;24;2
SLF7MA;198312;19831221;33;109;49
SLF7MA;198401;19840123;24;98;75
SLF7MA;198402;19840226;28;128;98
SLF7MA;198403;19840328;40;182;122
SLF7MA;198404;19840405;24;191;138
SLF7MA;198405;19840522;14;90;44
SLF7MA;198406;-;-;-;-
SLF7MA;198407;-;-;-;-
SLF7MA;198408;-;-;-;-
SLF7MA;198409;-;-;-;-
SLF7MA;198410;19841004;11;11;1
SLF7MA;198411;19841116;47;57;17
SLF7MA;198412;19841218;48;87;52
SLF7MA;198501;19850115;42;177;102
SLF7MA;198502;19850214;5;155;125
SLF7MA;198503;19850321;51;211;172
SLF7MA;198504;19850406;26;178;147
SLF7MA;198505;19850507;32;127;53
SLF7MA;198506;-;-;-;-
SLF7MA;198507;-;-;-;-
SLF7MA;198508;-;-;-;-
SLF7MA;198509;-;-;-;-
SLF7MA;198510;-;0;0;0
SLF7MA;198511;19851112;20;44;21
SLF7MA;198512;19851228;31;88;45
SLF7MA;198601;19860131;73;138;91

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF5OB;197811;-;-;8;1
SLF5OB;197812;-;-;7;4
SLF5OB;197901;19790128;14;35;19
SLF5OB;197902;19790205;15;45;30
SLF5OB;197903;19790310;25;50;33
SLF5OB;197904;19790403;9;40;21
SLF5OB;197905;-;-;-;-
SLF5OB;197906;-;-;-;-
SLF5OB;197907;-;-;-;-
SLF5OB;197908;-;-;-;-
SLF5OB;197909;-;-;-;-
SLF5OB;197910;-;0;0;0
SLF5OB;197911;19791115;19;38;22
SLF5OB;197912;19791214;25;65;38
SLF5OB;198001;19800104;18;100;80
SLF5OB;198002;19800203;60;130;76
SLF5OB;198003;19800325;7;68;63
SLF5OB;198004;19800402;10;55;28
SLF5OB;198005;-;0;0;0
SLF5OB;198006;-;-;-;-
SLF5OB;198007;-;-;-;-
SLF5OB;198008;-;-;-;-
SLF5OB;198009;-;-;-;-
SLF5OB;198010;19801025;5;5;1
SLF5OB;198011;19801126;7;9;1
SLF5OB;198012;19801221;21;41;27
SLF5OB;198101;19810106;24;131;91
SLF5OB;198102;19810205;12;98;86
SLF5OB;198103;19810314;8;87;57
SLF5OB;198104;19810426;20;20;2
SLF5OB;198105;19810504;8;8;1
SLF5OB;198106;-;-;-;-
SLF5OB;198107;-;-;-;-
SLF5OB;198108;-;-;-;-
SLF5OB;198109;-;-;-;-
SLF5OB;198110;19811021;40;41;10
SLF5OB;198111;19811130;28;38;7
SLF5OB;198112;19811216;29;145;94
SLF5OB;198201;19820129;95;195;110
SLF5OB;198202;19820225;5;166;141
SLF5OB;198203;19820311;18;147;127
SLF5OB;198204;19820429;4;112;55
SLF5OB;198205;19820506;10;10;0
SLF5OB;198206;-;-;-;-
SLF5OB;198207;-;-;-;-
SLF5OB;198208;-;-;-;-
SLF5OB;198209;-;-;-;-
SLF5OB;198210;19821006;5;5;0
SLF5OB;198211;19821117;27;39;9
SLF5OB;198212;19821217;41;45;17
SLF5OB;198301;19830115;39;72;39
SLF5OB;198302;19830205;18;82;68
SLF5OB;198303;19830326;7;74;56
SLF5OB;198304;19830411;26;46;19
SLF5OB;198305;-;-;-;-
SLF5OB;198306;-;-;-;-
SLF5OB;198307;-;-;-;-
SLF5OB;198308;-;-;-;-
SLF5OB;198309;-;-;-;-
SLF5OB;198310;-;0;0;0
SLF5OB;198311;19831127;30;37;3
SLF5OB;198312;19831219;12;50;36
SLF5OB;198401;19840123;16;77;54
SLF5OB;198402;19840206;44;140;100
SLF5OB;198403;19840329;17;97;83
SLF5OB;198404;19840405;16;84;52
SLF5OB;198405;-;0;6;0
SLF5OB;198406;-;-;-;-
SLF5OB;198407;-;-;-;-
SLF5OB;198408;-;-;-;-
SLF5OB;198409;-;-;-;-
SLF5OB;198410;-;0;0;0
SLF5OB;198411;19841116;19;19;4
SLF5OB;198412;19841218;24;30;11
SLF5OB;198501;19850115;30;50;41
SLF5OB;198502;19850214;16;73;59
SLF5OB;198503;19850327;20;80;65
SLF5OB;198504;19850409;12;68;20
SLF5OB;198505;19850507;6;6;1
SLF5OB;198506;-;-;-;-
SLF5OB;198507;-;-;-;-
SLF5OB;198508;-;-;-;-
SLF5OB;198509;-;-;-;-
SLF5OB;198510;-;0;0;0
SLF5OB;198511;19851112;18;29;11
SLF5OB;198512;19851210;8;21;15
SLF5OB;198601;19860113;52;104;55

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SCU;197501;19750128;29;82;41
SCU;197502;19750213;1;68;52
SCU;197503;19750330;22;40;16
SCU;197504;19750404;33;35;5
SCU;197505;19750503;5;5;0
SCU;197506;19750601;4;4;0
SCU;197507;-;0;0;0
SCU;197508;-;0;0;0
SCU;197509;-;0;0;0
SCU;197510;-;0;0;0
SCU;197511;19751130;34;22;6
SCU;197512;19751216;5;49;30
SCU;197601;19760122;9;30;26
SCU;197602;19760213;5;30;23
SCU;197603;19760305;4;6;0
SCU;197604;19760425;2;2;0
SCU;197605;-;0;0;0
SCU;197606;-;0;0;0
SCU;197607;-;0;0;0
SCU;197608;-;0;0;0
SCU;197609;-;0;0;0
SCU;197610;19761015;1;1;0
SCU;197611;19761124;7;7;0
SCU;197612;19761209;12;38;24
SCU;197701;19770111;23;70;52
SCU;197702;19770206;19;71;57
SCU;197703;19770319;9;57;29
SCU;197704;19770412;9;9;1
SCU;197705;-;0;0;0
SCU;197706;-;0;0;0
SCU;197707;-;0;0;0
SCU;197708;-;0;0;0
SCU;197709;-;0;0;0
SCU;197710;-;0;0;0
SCU;197711;19771121;19;25;7
SCU;197712;19771230;11;34;19
SCU;197801;19780111;16;58;42
SCU;197802;19780216;25;83;62
SCU;197803;19780320;34;68;42
SCU;197804;19780411;17;31;4
SCU;197805;19780514;2;2;0
SCU;197806;19780624;2;2;0
SCU;197807;-;0;0;0
SCU;197808;-;0;0;0
SCU;197809;-;0;0;0
SCU;197810;19781017;9;9;0
SCU;197811;19781126;6;6;0
SCU;197812;19781208;8;17;10
SCU;197901;19790128;18;48;26
SCU;197902;19790216;20;54;44
SCU;197903;19790316;13;61;39
SCU;197904;19790424;8;28;6
SCU;197905;19790502;11;11;0
SCU;197906;19790616;3;3;0
SCU;197907;-;0;0;0
SCU;197908;-;0;0;0
SCU;197909;19790921;2;2;0
SCU;197910;-;0;0;0
SCU;197911;19791115;33;44;17
SCU;197912;19791222;22;66;33
SCU;198001;19800122;13;75;65
SCU;198002;19800203;21;94;74
SCU;198003;19800331;5;65;41
SCU;198004;19800402;5;5;0
SCU;198005;-;0;0;0
SCU;198006;-;0;0;0
SCU;198007;-;0;0;0
SCU;198008;-;0;0;0
SCU;198009;-;0;0;0
SCU;198010;19801024;12;12;1
SCU;198011;19801127;9;13;2
SCU;198012;19801221;12;32;22
SCU;198101;19810119;20;73;51
SCU;198102;19810205;7;62;52
SCU;198103;19810315;13;50;19
SCU;198104;19810426;7;7;1
SCU;198105;19810505;2;2;0
SCU;198106;-;0;0;0
SCU;198107;-;0;0;0
SCU;198108;-;0;0;0
SCU;198109;-;0;0;0
SCU;198110;19811026;22;28;4
SCU;198111;19811130;26;22;5
SCU;198112;19811215;19;60;43
SCU;198201;19820129;40;87;50
SCU;198202;19820223;6;80;55
SCU;198203;19820318;5;46;36
SCU;198204;-;0;0;0
SCU;198205;19820508;2;2;0
SCU;198206;-;0;0;0
SCU;198207;-;0;0;0
SCU;198208;-;0;0;0
SCU;198209;-;0;0;0
SCU;198210;19821006;2;2;0
SCU;198211;19821117;11;12;3
SCU;198212;19821217;26;31;12
SCU;198301;19830115;60;90;41
SCU;198302;19830206;12;77;56
SCU;198303;19830301;3;49;20
SCU;198304;19830411;14;14;1
SCU;198305;19830523;16;18;1
SCU;198306;-;0;0;0
SCU;198307;-;0;0;0
SCU;198308;-;0;0;0
SCU;198309;-;0;0;0
SCU;198310;-;0;0;0
SCU;198311;19831127;26;40;3
SCU;198312;19831221;15;44;31
SCU;198401;19840127;7;54;39
SCU;198402;19840208;33;100;74
SCU;198403;19840325;14;74;49
SCU;198404;19840410;3;21;5
SCU;198405;-;0;0;0
SCU;198406;-;0;0;0
SCU;198407;-;0;0;0
SCU;198408;-;0;0;0
SCU;198409;19840905;5;5;0
SCU;198410;-;0;0;0
SCU;198411;19841116;9;10;2
SCU;198412;19841218;14;15;5
SCU;198501;19850123;4;19;15
SCU;198502;19850214;4;21;15
SCU;198503;19850321;5;12;2
SCU;198504;19850409;4;4;0
SCU;198505;-;0;1;0
SCU;198506;-;0;0;0
SCU;198507;-;0;0;0
SCU;198508;-;0;0;0
SCU;198509;-;0;0;0
SCU;198510;-;0;0;0
SCU;198511;19851113;13;26;11
SCU;198512;19851225;16;32;20
SCU;198601;19860131;30;102;67

stn;time;hti000yx;hns000y0;hto000y0
SCU;1975;19751130;315;12
SCU;1976;19761209;119;6
SCU;1977;19770111;270;13
SCU;1978;19780320;245;13
SCU;1979;19791115;362;13
SCU;1980;19800203;211;17
SCU;1981;19811130;398;14
SCU;1982;19820129;197;12
SCU;1983;19830115;315;12
SCU;1984;19840208;207;14
SCU;1985;19851225;140;5
SCU;1986;19861220;327;19

stn;time;hto000mx;hto000m0
SLF7SU;197501;82;41
SLF7SU;197502;68;53
SLF7SU;197503;40;17
SLF7SU;197504;35;5
SLF7SU;197505;5;0
SLF7SU;197506;-;-
SLF7SU;197507;-;-
SLF7SU;197508;-;-
SLF7SU;197509;-;-
SLF7SU;197510;0;0
SLF7SU;197511;22;7
SLF7SU;197512;49;30
SLF7SU;197601;30;26
SLF7SU;197602;30;23
SLF7SU;197603;6;1
SLF7SU;197604;2;0
SLF7SU;197605;0;0
SLF7SU;197606;-;-
SLF7SU;197607;-;-
SLF7SU;197608;-;-
SLF7SU;197609;-;-
SLF7SU;197610;1;0
SLF7SU;197611;7;1
SLF7SU;197612;38;24
SLF7SU;197701;70;52
SLF7SU;197702;71;57
SLF7SU;197703;57;30
SLF7SU;197704;9;1
SLF7SU;197705;0;0
SLF7SU;197706;-;-
SLF7SU;197707;-;-
SLF7SU;197708;-;-
SLF7SU;197709;-;-
SLF7SU;197710;0;0
SLF7SU;197711;25;7
SLF7SU;197712;34;19
SLF7SU;197801;58;43
SLF7SU;197802;83;63
SLF7SU;197803;68;42
SLF7SU;197804;31;5
SLF7SU;197805;2;0
SLF7SU;197806;-;-
SLF7SU;197807;-;-
SLF7SU;197808;-;-
SLF7SU;197809;-;-
SLF7SU;197810;9;0
SLF7SU;197811;6;1
SLF7SU;197812;17;10
SLF7SU;197901;48;27
SLF7SU;197902;54;44
SLF7SU;197903;61;40
SLF7SU;197904;28;7
SLF7SU;197905;11;0
SLF7SU;197906;-;-
SLF7SU;197907;-;-
SLF7SU;197908;-;-
SLF7SU;197909;-;-
SLF7SU;197910;0;0
SLF7SU;197911;44;17
SLF7SU;197912;66;33
SLF7SU;198001;75;65
SLF7SU;198002;94;74
SLF7SU;198003;65;42
SLF7SU;198004;5;0
SLF7SU;198005;0;0
SLF7SU;198006;-;-
SLF7SU;198007;-;-
SLF7SU;198008;-;-
SLF7SU;198009;-;-
SLF7SU;198010;12;1
SLF7SU;198011;13;2
SLF7SU;198012;32;22
SLF7SU;198101;73;51
SLF7SU;198102;62;52
SLF7SU;198103;50;19
SLF7SU;198104;7;1
SLF7SU;198105;2;0
SLF7SU;198106;-;-
SLF7SU;198107;-;-
SLF7SU;198108;-;-
SLF7SU;198109;-;-
SLF7SU;198110;28;4
SLF7SU;198111;22;5
SLF7SU;198112;60;43
SLF7SU;198201;87;50
SLF7SU;198202;80;55
SLF7SU;198203;46;36
SLF7SU;198204;0;0
SLF7SU;198205;2;0
SLF7SU;198206;-;-
SLF7SU;198207;-;-
SLF7SU;198208;-;-
SLF7SU;198209;-;-
SLF7SU;198210;2;0
SLF7SU;198211;12;3
SLF7SU;198212;31;12
SLF7SU;198301;90;41
SLF7SU;198302;77;56
SLF7SU;198303;49;20
SLF7SU;198304;14;1
SLF7SU;198305;18;1
SLF7SU;198306;-;-
SLF7SU;198307;-;-
SLF7SU;198308;-;-
SLF7SU;198309;-;-
SLF7SU;198310;0;0
SLF7SU;198311;40;3
SLF7SU;198312;44;31
SLF7SU;198401;54;39
SLF7SU;198402;100;74
SLF7SU;198403;74;49
SLF7SU;198404;21;5
SLF7SU;198405;0;0
SLF7SU;198406;-;-
SLF7SU;198407;-;-
SLF7SU;198408;-;-
SLF7SU;198409;-;-
SLF7SU;198410;0;0
SLF7SU;198411;10;2
SLF7SU;198412;15;5
SLF7SU;198501;19;15
SLF7SU;198502;21;15
SLF7SU;198503;12;2
SLF7SU;198504;4;0
SLF7SU;198505;1;0
SLF7SU;198506;-;-
SLF7SU;198507;-;-
SLF7SU;198508;-;-
SLF7SU;198509;-;-
SLF7SU;198510;0;0
SLF7SU;198511;26;11
SLF7SU;198512;32;20
SLF7SU;198601;102;67

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF5SE;197501;19750107;30;140;104
SLF5SE;197502;19750219;10;100;92
SLF5SE;197503;19750318;50;170;103
SLF5SE;197504;19750404;110;270;151
SLF5SE;197505;-;-;-;-
SLF5SE;197506;-;-;-;-
SLF5SE;197507;-;-;-;-
SLF5SE;197508;-;-;-;-
SLF5SE;197509;-;-;-;-
SLF5SE;197510;-;-;-;-
SLF5SE;197511;-;-;-;-
SLF5SE;197512;-;-;-;-
SLF5SE;197601;-;-;-;-
SLF5SE;197602;-;-;-;-
SLF5SE;197603;-;-;-;-
SLF5SE;197604;-;-;-;-
SLF5SE;197605;-;-;-;-
SLF5SE;197606;-;-;-;-
SLF5SE;197607;-;-;-;-
SLF5SE;197608;-;-;-;-
SLF5SE;197609;-;-;-;-
SLF5SE;197610;-;-;-;-
SLF5SE;197611;19761124;27;37;13
SLF5SE;197612;19761211;37;83;53
SLF5SE;197701;19770111;55;108;73
SLF5SE;197702;19770206;24;91;77
SLF5SE;197703;19770320;19;82;50
SLF5SE;197704;19770414;30;47;11
SLF5SE;197705;19770508;1;6;0
SLF5SE;197706;-;-;-;-
SLF5SE;197707;-;-;-;-
SLF5SE;197708;-;-;-;-
SLF5SE;197709;-;-;-;-
SLF5SE;197710;-;-;-;-
SLF5SE;197711;19771125;19;44;13
SLF5SE;197712;19771230;18;38;22
SLF5SE;197801;19780112;44;114;76
SLF5SE;197802;19780216;40;171;134
SLF5SE;197803;19780326;24;140;101
SLF5SE;197804;19780411;43;113;66
SLF5SE;197805;19780514;5;13;1
SLF5SE;197806;-;-;-;-
SLF5SE;197807;-;-;-;-
SLF5SE;197808;-;-;-;-
SLF5SE;197809;-;-;-;-
SLF5SE;197810;19781017;64;64;7
SLF5SE;197811;19781127;4;9;1
SLF5SE;197812;19781219;7;17;10
SLF5SE;197901;19790112;18;48;31
SLF5SE;197902;19790205;17;65;49
SLF5SE;197903;19790315;41;79;52
SLF5SE;197904;19790425;11;54;27
SLF5SE;197905;19790524;13;13;1
SLF5SE;197906;-;-;-;-
SLF5SE;197907;-;-;-;-
SLF5SE;197908;-;-;-;-
SLF5SE;197909;-;-;-;-
SLF5SE;197910;-;0;0;0
SLF5SE;197911;19791105;33;43;26
SLF5SE;197912;19791221;25;74;41
SLF5SE;198001;19800106;22;114;88
SLF5SE;198002;19800203;44;133;98
SLF5SE;198003;19800313;22;105;88
SLF5SE;198004;19800403;30;95;58
SLF5SE;198005;-;0;14;1
SLF5SE;198006;-;-;-;-
SLF5SE;198007;-;-;-;-
SLF5SE;198008;-;-;-;-
SLF5SE;198009;-;-;-;-
SLF5SE;198010;19801025;12;15;1
SLF5SE;198011;19801129;6;15;1
SLF5SE;198012;19801221;23;51;35
SLF5SE;198101;19810119;33;146;98
SLF5SE;198102;19810205;18;129;109
SLF5SE;198103;19810303;12;122;81
SLF5SE;198104;19810419;12;43;8
SLF5SE;198105;19810504;8;8;1
SLF5SE;198106;-;-;-;-
SLF5SE;198107;-;-;-;-
SLF5SE;198108;-;-;-;-
SLF5SE;198109;-;-;-;-
SLF5SE;198110;19811021;40;45;11
SLF5SE;198111;19811130;37;60;10
SLF5SE;198112;19811216;39;148;100
SLF5SE;198201;19820129;66;162;102
SLF5SE;198202;19820222;5;124;108
SLF5SE;198203;19820330;28;126;112
SLF5SE;198204;19820429;5;115;41
SLF5SE;198205;19820506;12;12;1
SLF5SE;198206;-;-;-;-
SLF5SE;198207;-;-;-;-
SLF5SE;198208;-;-;-;-
SLF5SE;198209;-;-;-;-
SLF5SE;198210;19821014;4;4;0
SLF5SE;198211;19821117;27;43;10
SLF5SE;198212;19821217;13;23;13
SLF5SE;198301;19830119;31;88;44
SLF5SE;198302;19830205;28;120;99
SLF5SE;198303;19830326;18;112;77
SLF5SE;198304;19830411;24;61;32
SLF5SE;198305;19830522;25;32;4
SLF5SE;198306;-;-;-;-
SLF5SE;198307;-;-;-;-
SLF5SE;198308;-;-;-;-
SLF5SE;198309;-;-;-;-
SLF5SE;198310;19831011;4;4;0
SLF5SE;198311;19831127;25;43;4
SLF5SE;198312;19831226;14;53;42
SLF5SE;198401;19840124;28;105;63
SLF5SE;198402;19840206;43;180;127
SLF5SE;198403;19840329;17;128;109
SLF5SE;198404;19840410;17;104;67
SLF5SE;198405;19840526;2;2;0
SLF5SE;198406;-;-;-;-
SLF5SE;198407;-;-;-;-
SLF5SE;198408;-;-;-;-
SLF5SE;198409;-;-;-;-
SLF5SE;198410;19841001;3;3;0
SLF5SE;198411;19841116;25;25;4
SLF5SE;198412;19841230;5;20;6
SLF5SE;198501;19850115;27;69;43
SLF5SE;198502;19850215;26;89;55
SLF5SE;198503;19850321;43;107;70
SLF5SE;198504;19850428;7;58;17
SLF5SE;198505;19850507;6;6;1
SLF5SE;198506;-;-;-;-
SLF5SE;198507;-;-;-;-
SLF5SE;198508;-;-;-;-
SLF5SE;198509;-;-;-;-
SLF5SE;198510;-;0;0;0
SLF5SE;198511;19851112;17;28;11
SLF5SE;198512;19851210;5;23;15
SLF5SE;198601;19860113;38;120;65

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SMZ;197501;19750118;26;86;50
SMZ;197502;19750213;5;78;68
SMZ;197503;19750330;33;94;54
SMZ;197504;19750404;52;125;71
SMZ;197505;19750504;12;17;1
SMZ;197506;19750601;5;5;0
SMZ;197507;-;0;0;0
SMZ;197508;-;0;0;0
SMZ;197509;-;0;0;0
SMZ;197510;19751013;8;8;0
SMZ;197511;19751130;44;40;13
SMZ;197512;19751216;16;70;50
SMZ;197601;19760123;4;50;42
SMZ;197602;19760213;6;56;47
SMZ;197603;19760307;2;30;9
SMZ;197604;19760423;15;25;1
SMZ;197605;-;0;0;0
SMZ;197606;-;0;0;0
SMZ;197607;-;0;0;0
SMZ;197608;-;0;0;0
