 

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
BIV;201502;-;-;87;71
BIV;201503;-;-;86;70
BIV;201504;-;-;67;30
BIV;201505;-;-;48;7
BIV;201506;-;-;-;-
BIV;201507;-;-;-;-
BIV;201508;-;-;-;-
BIV;201509;-;-;-;-
BIV;201510;-;-;30;5
BIV;201511;-;-;16;3
BIV;201512;-;-;9;5
BIV;201601;-;-;34;20
BIV;201602;-;-;65;48
BIV;201603;-;-;124;73
BIV;201604;-;-;38;7
BIV;201605;-;-;26;3
BIV;201606;-;-;-;-
BIV;201607;-;-;-;-
BIV;201608;-;-;-;-
BIV;201609;-;-;-;-
BIV;201610;-;-;18;1
BIV;201611;-;-;33;9
BIV;201612;-;-;1;0
BIV;201701;-;-;44;28
BIV;201702;-;-;54;41
BIV;201703;-;-;68;44
BIV;201704;-;-;55;6
BIV;201705;-;-;40;4
BIV;201706;-;-;-;-
BIV;201707;-;-;-;-
BIV;201708;-;-;-;-
BIV;201709;-;-;-;-
BIV;201710;-;-;6;0
BIV;201711;-;-;30;16
BIV;201712;-;-;74;40
BIV;201801;-;-;129;85

stn;time;hti000yx;hto000y0
BIV;2013;20130419;24
BIV;2014;20140322;28

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
GUS;201301;20130110;9;19;11
GUS;201302;20130203;28;63;49
GUS;201303;20130325;5;45;9
GUS;201304;20130419;5;5;0
GUS;201305;-;0;0;0
GUS;201306;-;0;0;0
GUS;201307;-;0;0;0
GUS;201308;-;0;0;0
GUS;201309;-;0;0;0
GUS;201310;20131010;4;4;0
GUS;201311;20131121;2;2;0
GUS;201312;20131205;6;6;0
GUS;201401;20140126;12;21;3
GUS;201402;20140222;1;4;0
GUS;201403;20140323;1;0;0
GUS;201404;-;0;0;0
GUS;201405;-;0;0;0
GUS;201406;-;0;0;0

stn;time;hti000mx;hns000mx;hto000m0;hto000mx
SLF7MA;201301;20130120;25;70;94
SLF7MA;201302;20130205;6;77;81
SLF7MA;201303;20130317;25;85;115
SLF7MA;201304;20130419;30;58;96
SLF7MA;201305;20130529;1;0;1
SLF7MA;201306;-;-;-;-
SLF7MA;201307;-;-;-;-
SLF7MA;201308;-;-;-;-
SLF7MA;201309;-;-;-;-
SLF7MA;201310;-;-;-;-
SLF7MA;201311;20131121;17;11;41
SLF7MA;201312;20131225;86;43;139
SLF7MA;201401;20140130;62;155;214
SLF7MA;201402;20140203;33;229;249
SLF7MA;201403;20140322;51;194;235
SLF7MA;201404;20140418;7;92;155
SLF7MA;201405;20140512;5;5;35
SLF7MA;201406;-;-;-;-
SLF7MA;201407;-;-;-;-
SLF7MA;201408;-;-;-;-
SLF7MA;201409;-;-;-;-
SLF7MA;201410;20141022;24;2;24
SLF7MA;201411;20141115;29;12;33
SLF7MA;201412;20141227;10;13;26
SLF7MA;201501;20150116;79;53;113
SLF7MA;201502;20150221;37;80;117
SLF7MA;201503;20150330;20;75;90
SLF7MA;201504;20150429;8;28;58
SLF7MA;201505;20150520;18;1;19
SLF7MA;201506;-;-;-;-
SLF7MA;201507;-;-;-;-
SLF7MA;201508;-;-;-;-
SLF7MA;201509;-;-;-;-
SLF7MA;201510;20151014;8;1;14
SLF7MA;201511;-;0;0;0
SLF7MA;201512;-;0;0;0
SLF7MA;201601;20160111;20;32;55
SLF7MA;201602;20160207;33;64;94
SLF7MA;201603;20160305;61;90;143
SLF7MA;201604;20160418;20;15;55
SLF7MA;201605;20160523;9;1;9
SLF7MA;201606;-;-;-;-
SLF7MA;201607;-;-;-;-
SLF7MA;201608;-;-;-;-
SLF7MA;201609;-;-;-;-
SLF7MA;201610;20161009;5;0;5
SLF7MA;201611;20161118;25;14;35
SLF7MA;201612;20161218;2;10;11
SLF7MA;201701;20170112;14;19;30
SLF7MA;201702;20170228;32;58;82
SLF7MA;201703;20170304;32;67;117
SLF7MA;201704;20170427;37;7;55
SLF7MA;201705;20170502;21;6;41
SLF7MA;201706;-;-;-;-
SLF7MA;201707;-;-;-;-
SLF7MA;201708;-;-;-;-
SLF7MA;201709;-;-;-;-
SLF7MA;201710;-;0;0;0
SLF7MA;201711;20171105;20;9;20
SLF7MA;201712;20171211;56;63;121
SLF7MA;201801;20180120;35;127;156

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF5OB;201301;20130110;18;65;56
SLF5OB;201302;20130203;19;78;71
SLF5OB;201303;20130318;8;74;50
SLF5OB;201304;20130419;45;45;15
SLF5OB;201305;20130528;6;6;0
SLF5OB;201306;-;-;-;-
SLF5OB;201307;-;-;-;-
SLF5OB;201308;-;-;-;-
SLF5OB;201309;-;-;-;-
SLF5OB;201310;20131010;32;32;3
SLF5OB;201311;20131121;15;21;7
SLF5OB;201312;20131225;43;69;20
SLF5OB;201401;20140114;12;66;52
SLF5OB;201402;20140216;46;115;82
SLF5OB;201403;20140322;32;105;69
SLF5OB;201404;20140418;6;19;2
SLF5OB;201405;20140513;3;3;0
SLF5OB;201406;-;-;-;-
SLF5OB;201407;-;-;-;-
SLF5OB;201408;-;-;-;-
SLF5OB;201409;-;-;-;-
SLF5OB;201410;20141022;17;23;2
SLF5OB;201411;20141105;64;64;9
SLF5OB;201412;20141217;12;23;5
SLF5OB;201501;20150116;20;52;25
SLF5OB;201502;20150221;16;58;50
SLF5OB;201503;20150302;17;59;36
SLF5OB;201504;20150402;25;29;5
SLF5OB;201505;-;0;0;0
SLF5OB;201506;-;-;-;-
SLF5OB;201507;-;-;-;-
SLF5OB;201508;-;-;-;-
SLF5OB;201509;-;-;-;-
SLF5OB;201510;20151013;9;9;1
SLF5OB;201511;20151125;6;14;3
SLF5OB;201512;20151201;2;9;5
SLF5OB;201601;20160112;14;38;25
SLF5OB;201602;20160204;21;58;48
SLF5OB;201603;20160305;38;93;64
SLF5OB;201604;20160407;35;35;7
SLF5OB;201605;-;0;1;0
SLF5OB;201606;-;-;-;-
SLF5OB;201607;-;-;-;-
SLF5OB;201608;-;-;-;-
SLF5OB;201609;-;-;-;-
SLF5OB;201610;20161009;1;1;0
SLF5OB;201611;20161106;35;40;10
SLF5OB;201612;20161218;4;4;1
SLF5OB;201701;20170104;19;36;24
SLF5OB;201702;20170205;9;40;34
SLF5OB;201703;20170304;36;68;32
SLF5OB;201704;20170427;29;34;3
SLF5OB;201705;20170501;9;9;0
SLF5OB;201706;-;-;-;-
SLF5OB;201707;-;-;-;-
SLF5OB;201708;-;-;-;-
SLF5OB;201709;-;-;-;-
SLF5OB;201710;20171022;6;6;0
SLF5OB;201711;20171119;9;21;7
SLF5OB;201712;20171229;24;72;40
SLF5OB;201801;20180121;46;159;99

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
PON;201301;-;-;-;37
PON;201302;20130203;12;57;49
PON;201303;20130318;20;54;39
PON;201304;20130419;34;34;11
PON;201305;-;0;0;0
PON;201306;-;0;0;0
PON;201307;-;0;0;0
PON;201308;-;0;0;0
PON;201309;-;0;0;0
PON;201310;20131009;49;49;6
PON;201311;20131121;12;20;8
PON;201312;20131225;35;66;23
PON;201401;20140130;34;125;85
PON;201402;20140216;36;158;129
PON;201403;20140323;24;133;100
PON;201404;20140418;10;50;9
PON;201405;20140512;2;2;0
PON;201406;-;-;-;0
PON;201407;-;0;0;0
PON;201408;-;0;0;0
PON;201409;-;0;0;0
PON;201410;20141022;7;5;0
PON;201411;20141115;14;21;5
PON;201412;-;-;-;2
PON;201501;-;-;-;21
PON;201502;20150221;13;45;36
PON;201503;-;-;43;20
PON;201504;20150429;6;3;0
PON;201505;20150520;18;25;2
PON;201506;-;0;0;0
PON;201507;-;0;0;0
PON;201508;-;0;0;0
PON;201509;-;-;-;0
PON;201510;20151014;14;11;1
PON;201511;-;0;0;0
PON;201512;20151231;1;0;0
PON;201601;20160102;14;24;18
PON;201602;20160204;18;47;32
PON;201603;20160305;30;69;35
PON;201604;20160418;11;15;2
PON;201605;20160523;6;6;0
PON;201606;20160616;1;0;0
PON;201607;20160713;1;0;0
PON;201608;-;-;-;0
PON;201609;-;0;0;0
PON;201610;-;0;0;0
PON;201611;20161111;5;20;7
PON;201612;-;0;0;0
PON;201701;20170131;8;16;7
PON;201702;20170205;16;33;20
PON;201703;20170304;8;18;6
PON;201704;20170427;15;15;1
PON;201705;20170502;14;9;0
PON;201706;-;0;0;0
PON;201707;-;0;0;0
PON;201708;-;0;0;0
PON;201709;-;0;0;0
PON;201710;20171022;1;1;0
PON;201711;20171105;40;40;10
PON;201712;20171227;13;50;16
PON;201801;20180120;19;80;62

stn;time;hti000yx;hto000y0;hns000y0
PON;2013;20131009;14;-
PON;2014;20140216;28;-
PON;2015;20150116;7;-
PON;2016;20160305;8;-
PON;2017;20171105;5;241
PON;2018;20181027;18;-

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SVG;201301;20130121;14;24;16
SVG;201302;20130203;6;36;30
SVG;201303;20130318;10;32;10
SVG;201304;20130419;41;41;2
SVG;201305;-;0;0;0
SVG;201306;-;0;0;0
SVG;201307;-;0;0;0
SVG;201308;-;-;-;0
SVG;201309;-;0;0;0
SVG;201310;20131010;40;40;4
SVG;201311;20131114;20;20;6
SVG;201312;20131226;18;18;13
SVG;201401;-;-;29;11
SVG;201402;20140216;33;40;19
SVG;201403;20140322;20;21;11
SVG;201404;20140418;6;6;0
SVG;201405;-;0;0;0
SVG;201406;-;-;0;0
SVG;201407;-;0;0;0
SVG;201408;-;0;0;0
SVG;201409;-;-;-;0
SVG;201410;-;-;-;0
SVG;201411;-;-;-;1
SVG;201412;20141230;3;7;0
SVG;201501;20150117;13;20;9
SVG;201502;-;-;19;15
SVG;201503;20150302;4;12;3
SVG;201504;-;0;0;0
SVG;201505;-;0;0;0
SVG;201506;-;0;0;0
SVG;201507;-;0;0;0
SVG;201508;-;0;0;0
SVG;201509;-;0;0;0
SVG;201510;-;-;-;0
SVG;201511;-;0;0;0
SVG;201512;-;0;0;0
SVG;201601;20160102;7;7;0
SVG;201602;20160204;21;24;3
SVG;201603;20160305;62;62;8
SVG;201604;-;-;-;1
SVG;201605;-;0;0;0
SVG;201606;-;0;0;0
SVG;201607;-;0;0;0
SVG;201608;-;0;0;0
SVG;201609;-;0;0;0
SVG;201610;-;0;0;0
SVG;201611;20161106;13;16;3
SVG;201612;20161224;1;1;0
SVG;201701;20170106;15;24;13
SVG;201702;20170205;28;28;4
SVG;201703;20170308;1;1;0
SVG;201704;20170427;25;25;1
SVG;201705;20170501;2;3;0
SVG;201706;-;0;0;0
SVG;201707;-;0;0;0
SVG;201708;-;0;0;0
SVG;201709;-;0;0;0
SVG;201710;-;0;0;0
SVG;201711;20171112;9;9;2
SVG;201712;20171227;11;15;7
SVG;201801;20180121;30;53;16

stn;time;hti000yx;hns000y0;hto000y0
SVG;2013;-;-;7
SVG;2014;-;-;4
SVG;2015;20150117;-;2
SVG;2016;20160305;-;1
SVG;2017;20170205;219;2
SVG;2018;20181027;265;5

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SCU;201301;20130115;8;50;40
SCU;201302;20130203;12;44;38
SCU;201303;20130318;12;33;15
SCU;201304;-;0;3;0
SCU;201305;-;0;0;0
SCU;201306;-;0;0;0
SCU;201307;-;0;0;0
SCU;201308;-;0;0;0
SCU;201309;-;0;0;0
SCU;201310;20131010;32;34;3
SCU;201311;20131124;1;1;0
SCU;201312;20131228;30;37;4
SCU;201401;20140104;22;59;43
SCU;201402;20140216;22;63;49
SCU;201403;20140322;26;40;20
SCU;201404;20140418;7;7;0
SCU;201405;-;0;0;0
SCU;201406;-;0;0;0
SCU;201407;-;0;0;0
SCU;201408;-;0;0;0
SCU;201409;-;0;0;0
SCU;201410;20141022;8;8;0
SCU;201411;-;0;0;0
SCU;201412;20141227;4;6;1
SCU;201501;20150117;12;17;6
SCU;201502;20150223;4;20;15
SCU;201503;-;0;5;0
SCU;201504;-;0;0;0
SCU;201505;-;0;0;0
SCU;201506;-;0;0;0
SCU;201507;-;0;0;0
SCU;201508;-;0;0;0
SCU;201509;-;0;0;0
SCU;201510;20151013;8;8;1
SCU;201511;20151124;1;1;0
SCU;201512;-;0;0;0
SCU;201601;20160107;6;25;17
SCU;201602;20160204;13;26;17
SCU;201603;20160305;21;24;7
SCU;201604;20160417;3;3;0
SCU;201605;-;0;0;0
SCU;201606;-;0;0;0
SCU;201607;-;0;0;0
SCU;201608;-;0;0;0
SCU;201609;-;0;0;0
SCU;201610;20161009;1;1;0
SCU;201611;20161106;17;17;5
SCU;201612;20161218;1;1;0
SCU;201701;20170131;14;20;11
SCU;201702;20170205;10;29;17
SCU;201703;20170308;3;15;3
SCU;201704;-;0;0;0
SCU;201705;-;0;0;0
SCU;201706;-;0;0;0
SCU;201707;-;0;0;0
SCU;201708;-;0;0;0
SCU;201709;-;0;0;0
SCU;201710;-;0;0;0
SCU;201711;20171119;5;8;1
SCU;201712;20171229;15;30;8
SCU;201801;20180120;47;110;60

stn;time;hti000yx;hns000y0;hto000y0
SCU;2013;20131010;155;8
SCU;2014;20140322;221;9
SCU;2015;20150117;51;2
SCU;2016;20160305;139;4
SCU;2017;20171229;173;3
SCU;2018;20180120;294;13

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7SU;201301;20130121;10;55;41
SLF7SU;201302;20130203;12;43;37
SLF7SU;201303;20130318;12;35;16
SLF7SU;201304;20130419;2;2;0
SLF7SU;201305;-;0;0;0
SLF7SU;201306;-;-;-;-
SLF7SU;201307;-;-;-;-
SLF7SU;201308;-;-;-;-
SLF7SU;201309;-;-;-;-
SLF7SU;201310;20131010;37;37;2
SLF7SU;201311;20131114;9;9;2
SLF7SU;201312;20131228;15;30;3
SLF7SU;201401;20140121;22;59;43
SLF7SU;201402;20140216;22;63;50
SLF7SU;201403;20140322;26;40;20
SLF7SU;201404;20140418;5;5;0
SLF7SU;201405;-;0;0;0
SLF7SU;201406;-;-;-;-
SLF7SU;201407;-;-;-;-
SLF7SU;201408;-;-;-;-
SLF7SU;201409;-;-;-;-
SLF7SU;201410;20141022;8;8;0
SLF7SU;201411;20141105;4;3;0
SLF7SU;201412;20141227;2;3;0
SLF7SU;201501;20150117;9;11;4
SLF7SU;201502;20150223;4;12;7
SLF7SU;201503;20150330;6;9;3
SLF7SU;201504;-;0;0;0
SLF7SU;201505;-;0;0;0
SLF7SU;201506;-;-;-;-
SLF7SU;201507;-;-;-;-
SLF7SU;201508;-;-;-;-
SLF7SU;201509;-;-;-;-
SLF7SU;201510;-;0;0;0
SLF7SU;201511;-;-;-;0
SLF7SU;201512;-;0;0;0
SLF7SU;201601;20160112;12;25;17
SLF7SU;201602;20160204;13;28;17
SLF7SU;201603;20160305;21;24;7
SLF7SU;201604;20160417;3;3;0
SLF7SU;201605;-;0;0;0
SLF7SU;201606;-;-;-;-
SLF7SU;201607;-;-;-;-
SLF7SU;201608;-;-;-;-
SLF7SU;201609;-;-;-;-
SLF7SU;201610;20161009;1;1;0
SLF7SU;201611;20161106;18;18;3
SLF7SU;201612;20161218;2;2;0
SLF7SU;201701;20170131;10;16;10
SLF7SU;201702;20170205;8;27;16
SLF7SU;201703;20170308;3;14;3
SLF7SU;201704;20170427;2;2;0
SLF7SU;201705;-;0;0;0
SLF7SU;201706;-;-;-;-
SLF7SU;201707;-;-;-;-
SLF7SU;201708;-;-;-;-
SLF7SU;201709;-;-;-;-
SLF7SU;201710;-;0;0;0
SLF7SU;201711;20171119;7;10;3
SLF7SU;201712;20171229;15;30;7
SLF7SU;201801;20180120;47;110;59

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SED;201307;-;0;0;0
SED;201308;-;0;0;0
SED;201309;-;0;0;0
SED;201310;20131011;29;44;4
SED;201311;20131110;24;24;9
SED;201312;20131225;72;80;22
SED;201401;20140130;18;67;49
SED;201402;20140201;58;119;87
SED;201403;20140322;24;97;62
SED;201404;20140418;7;12;1
SED;201405;20140513;4;4;0
SED;201406;-;0;0;0
SED;201407;-;0;0;0
SED;201408;-;0;0;0
SED;201409;-;-;-;0
SED;201410;-;-;-;-
SED;201411;20141105;58;68;10
SED;201412;20141227;16;23;4
SED;201501;20150126;23;55;25
SED;201502;20150201;16;63;49
SED;201503;20150302;15;66;37
SED;201504;20150402;18;28;4
SED;201505;20150515;7;7;0
SED;201506;-;0;0;0
SED;201507;-;0;0;0
SED;201508;-;0;0;0
SED;201509;-;0;0;0
SED;201510;20151015;10;10;0
SED;201511;-;-;-;-
SED;201512;-;-;-;-
SED;201601;20160107;16;40;20
SED;201602;20160204;18;43;34
SED;201603;20160305;30;71;36
SED;201604;20160407;21;23;2
SED;201605;20160523;1;1;0
SED;201606;-;0;0;0
SED;201607;-;0;0;0
SED;201608;-;0;0;0
SED;201609;-;0;0;0
SED;201610;-;0;-;0
SED;201611;20161110;27;32;6
SED;201612;20161224;2;2;0
SED;201701;20170113;23;49;28
SED;201702;-;-;-;-
SED;201703;20170304;21;40;13
SED;201704;20170427;25;30;3
SED;201705;-;0;0;0
SED;201706;-;0;0;0
SED;201707;-;0;0;0
SED;201708;-;0;0;0
SED;201709;20170909;5;5;0
SED;201710;20171022;5;8;0
SED;201711;20171105;14;21;9
SED;201712;20171229;36;83;43
SED;201801;20180103;35;150;90

stn;time;hti000yx;hns000y0;hto000y0
SED;2016;20160305;346;8
SED;2017;-;-;-
SED;2018;20181027;470;27

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF5SE;201301;20130111;20;75;60
SLF5SE;201302;20130202;25;85;77
SLF5SE;201303;20130318;10;74;48
SLF5SE;201304;20130419;60;60;11
SLF5SE;201305;20130525;10;10;1
SLF5SE;201306;-;-;-;-
SLF5SE;201307;-;-;-;-
SLF5SE;201308;-;-;-;-
SLF5SE;201309;-;-;-;-
SLF5SE;201310;20131011;30;43;4
SLF5SE;201311;20131110;28;28;11
SLF5SE;201312;20131225;65;82;24
SLF5SE;201401;20140130;18;68;50
SLF5SE;201402;20140201;60;114;83
SLF5SE;201403;20140322;20;97;59
SLF5SE;201404;20140418;7;14;1
SLF5SE;201405;20140514;4;4;0
SLF5SE;201406;-;-;-;-
SLF5SE;201407;-;-;-;-
SLF5SE;201408;-;-;-;-
SLF5SE;201409;-;-;-;-
SLF5SE;201410;20141022;25;30;3
SLF5SE;201411;20141105;52;65;19
SLF5SE;201412;20141227;16;26;5
SLF5SE;201501;20150126;23;55;27
SLF5SE;201502;20150201;16;65;54
SLF5SE;201503;20150302;17;68;39
SLF5SE;201504;20150402;20;32;5
SLF5SE;201505;20150515;4;9;0
SLF5SE;201506;-;-;-;-
SLF5SE;201507;-;-;-;-
SLF5SE;201508;-;-;-;-
SLF5SE;201509;-;-;-;-
SLF5SE;201510;20151015;8;10;1
SLF5SE;201511;20151125;13;20;4
SLF5SE;201512;-;0;8;2
SLF5SE;201601;20160117;15;45;24
SLF5SE;201602;20160204;17;51;39
SLF5SE;201603;20160305;34;74;38
SLF5SE;201604;20160407;20;22;2
SLF5SE;201605;-;0;0;0
SLF5SE;201606;-;-;-;-
SLF5SE;201607;-;-;-;-
SLF5SE;201608;-;-;-;-
SLF5SE;201609;-;-;-;-
SLF5SE;201610;-;0;0;0
SLF5SE;201611;20161110;27;35;6
SLF5SE;201612;20161224;2;2;0
SLF5SE;201701;20170113;30;56;33
SLF5SE;201702;20170205;11;47;38
SLF5SE;201703;20170306;32;62;26
SLF5SE;201704;20170427;45;50;5
SLF5SE;201705;20170501;2;5;0
SLF5SE;201706;-;-;-;-
SLF5SE;201707;-;-;-;-
SLF5SE;201708;-;-;-;-
SLF5SE;201709;-;-;-;-
SLF5SE;201710;20171022;5;7;0
SLF5SE;201711;20171112;15;23;11
SLF5SE;201712;20171227;22;70;39
SLF5SE;201801;20180103;40;155;91

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SDO;201301;20130120;25;78;41
SDO;201302;20130205;12;67;59
SDO;201303;20130318;18;56;40
SDO;201304;20130419;48;48;7
SDO;201305;20130523;2;2;0
SDO;201306;-;-;-;0
SDO;201307;-;0;0;0
SDO;201308;-;0;0;0
SDO;201309;-;0;0;0
SDO;201310;20131010;39;45;5
SDO;201311;20131114;22;27;9
SDO;201312;20131228;40;70;18
SDO;201401;20140130;28;108;70
SDO;201402;20140216;44;165;130
SDO;201403;20140322;30;136;94
SDO;201404;-;0;40;5
SDO;201405;-;-;-;0
SDO;201406;-;0;0;0
SDO;201407;-;0;0;0
SDO;201408;-;0;0;0
SDO;201409;-;0;0;0
SDO;201410;-;-;-;2
SDO;201411;20141105;46;46;5
SDO;201412;20141227;5;10;1
SDO;201501;20150117;13;35;17
SDO;201502;20150221;35;70;39
SDO;201503;20150330;8;52;26
SDO;201504;20150402;3;3;0
SDO;201505;-;-;-;0
SDO;201506;-;0;0;0
SDO;201507;-;0;0;0
SDO;201508;-;-;0;0
SDO;201509;-;-;-;0
SDO;201510;20151014;9;9;1
SDO;201511;20151126;1;2;0
SDO;201512;20151231;1;0;0
SDO;201601;20160102;7;12;8
SDO;201602;20160207;24;56;32
SDO;201603;20160305;60;102;43
SDO;201604;20160417;13;17;2
SDO;201605;-;-;-;0
SDO;201606;20160616;2;2;0
SDO;201607;-;0;0;0
SDO;201608;-;-;-;0
SDO;201609;-;0;-;0
SDO;201610;-;0;0;0
SDO;201611;20161106;11;15;4
SDO;201612;20161218;1;1;0
SDO;201701;20170113;9;25;16
SDO;201702;20170205;24;40;28
SDO;201703;20170304;22;62;26
SDO;201704;20170427;45;50;4
SDO;201705;-;-;-;1
SDO;201706;-;0;0;0
SDO;201707;-;0;0;0
SDO;201708;-;0;0;0
SDO;201709;-;-;-;0
SDO;201710;-;0;0;0
SDO;201711;20171105;12;15;6
SDO;201712;20171227;28;83;37
SDO;201801;20180121;38;156;93

stn;time;hti000yx;hto000y0
SDO;2013;20130419;15
SDO;2014;20141105;26
SDO;2015;20150221;7
SDO;2016;20160305;7
SDO;2017;20170427;10
SDO;2018;20181027;28

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SAN;201301;20130110;27;93;76
SAN;201302;20130203;40;139;119
SAN;201303;20130318;15;110;93
SAN;201304;20130419;20;97;54
SAN;201305;20130531;10;9;1
SAN;201306;-;0;10;0
SAN;201307;-;0;0;0
SAN;201308;-;0;0;0
SAN;201309;-;0;0;0
SAN;201310;20131010;36;36;2
SAN;201311;20131114;15;21;9
SAN;201312;20131228;25;43;19
SAN;201401;20140126;25;88;45
SAN;201402;20140216;18;100;79
SAN;201403;20140323;40;108;70
SAN;201404;20140418;5;44;10
SAN;201405;20140513;16;16;1
SAN;201406;-;0;0;0
SAN;201407;-;0;0;0
SAN;201408;-;0;0;0
SAN;201409;-;0;0;0
SAN;201410;20141022;76;77;8
SAN;201411;20141105;24;24;5
SAN;201412;20141230;16;43;9
SAN;201501;20150127;23;70;38
SAN;201502;20150201;27;87;66
SAN;201503;20150330;13;86;67
SAN;201504;20150402;30;100;41
SAN;201505;20150520;5;5;0
SAN;201506;-;0;0;0
SAN;201507;-;0;0;0
SAN;201508;-;0;0;0
SAN;201509;-;0;0;0
SAN;201510;20151013;18;18;1
SAN;201511;20151122;10;19;5
SAN;201512;20151209;4;14;7
SAN;201601;20160112;29;86;52
SAN;201602;20160204;24;117;101
SAN;201603;20160305;26;139;111
SAN;201604;20160426;22;80;29

stn;time;hti000yx;hns000y0;hto000y0
SAN;2013;20130203;515;31
SAN;2014;20141022;607;19
SAN;2015;20150402;435;19

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7MZ;201301;20130120;17;82;63
SLF7MZ;201302;20130223;9;80;70
SLF7MZ;201303;20130318;24;80;62
SLF7MZ;201304;20130419;32;62;26
SLF7MZ;201305;20130516;6;6;0
SLF7MZ;201306;-;-;-;-
SLF7MZ;201307;-;-;-;-
SLF7MZ;201308;-;-;-;-
SLF7MZ;201309;-;-;-;-
SLF7MZ;201310;20131010;50;54;7
SLF7MZ;201311;20131114;21;28;13
SLF7MZ;201312;20131225;55;90;33
SLF7MZ;201401;20140104;39;143;102
SLF7MZ;201402;20140216;44;174;148
SLF7MZ;201403;20140322;50;150;119
SLF7MZ;201404;20140418;7;82;29
SLF7MZ;201405;20140512;3;3;0
SLF7MZ;201406;-;-;-;-
SLF7MZ;201407;-;-;-;-
SLF7MZ;201408;-;-;-;-
SLF7MZ;201409;-;-;-;-
SLF7MZ;201410;20141022;11;13;1
SLF7MZ;201411;20141105;16;27;6
SLF7MZ;201412;20141227;6;14;4
SLF7MZ;201501;20150116;60;75;34
SLF7MZ;201502;20150221;16;69;51
SLF7MZ;201503;20150330;35;65;49
SLF7MZ;201504;20150429;5;36;9
SLF7MZ;201505;20150520;30;30;2
SLF7MZ;201506;-;-;-;-
SLF7MZ;201507;-;-;-;-
SLF7MZ;201508;-;-;-;-
SLF7MZ;201509;-;-;-;-
SLF7MZ;201510;20151014;18;20;2
SLF7MZ;201511;20151120;1;1;0
SLF7MZ;201512;20151231;1;0;0
SLF7MZ;201601;20160111;19;42;26
SLF7MZ;201602;20160209;31;74;46
SLF7MZ;201603;20160305;45;95;57
SLF7MZ;201604;20160418;19;27;4
SLF7MZ;201605;20160523;6;6;0
SLF7MZ;201606;-;-;-;-
SLF7MZ;201607;-;-;-;-
SLF7MZ;201608;-;-;-;-
SLF7MZ;201609;-;-;-;-
SLF7MZ;201610;20161009;5;5;0
SLF7MZ;201611;20161106;24;24;7
SLF7MZ;201612;20161219;1;1;0
SLF7MZ;201701;20170131;16;18;9
